assembly_id	label	label_source	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree	NCBI_domain	NCBI_phylum	NCBI_class	NCBI_order	NCBI_family	NCBI_genus	NCBI_species
GCF_000512915.1	GCF_000512915.1_Bacteria_Bacteroidota_Bacteroidia_Barnesiella_viscericola_C46_DSM_18177	NCBI	880074	14	14	87.50	0.00	14	Yes	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella viscericola
GCF_000513215.1	GCF_000513215.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Serratia_marcescens_Db11	NCBI	273526	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens
GCF_000513295.1	GCF_000513295.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Magnetospirillum_gryphiswaldense_MSR-1	NCBI	1430440	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum	Magnetospirillum gryphiswaldense
GCF_000517425.1	GCF_000517425.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Sodalis_praecaptivus_HS1	NCBI	1239307	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Bruguierivoracaceae	Sodalis	Sodalis praecaptivus
GCF_000517445.1	GCF_000517445.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_paralvinellae_ES1	NCBI	582419	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus paralvinellae
GCF_000517605.1	GCF_000517605.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Rhizobium_leguminosarum_WSM1689	NCBI	754523	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	Rhizobium leguminosarum
GCF_000517625.1	GCF_000517625.1_Archaea_Euryarchaeota_Halobacteria_Halostagnicola_larsenii_XH-48	NCBI	797299	15	14	93.75	6.25	7	Yes	Archaea	Euryarchaeota	Halobacteria	Natrialbales	Natrialbaceae	Halostagnicola	Halostagnicola larsenii
GCF_000521505.1	GCF_000521505.1_Bacteria_Pseudomonadota_Betaproteobacteria_Advenella_mimigardefordensis_DPN7	NCBI	1247726	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Advenella	Advenella mimigardefordensis
GCF_000521565.1	GCF_000521565.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Buchnera_aphidicola_G002	NCBI	1009858	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Buchnera	Buchnera aphidicola
GCF_000523235.1	GCF_000523235.1_Bacteria_Actinomycetota_Actinomycetes_Nocardia_nova_SH22a	NCBI	1415166	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Nocardiaceae	Nocardia	Nocardia nova
GCF_000524555.1	GCF_000524555.1_Bacteria_Mycoplasmatota_Mollicutes_Mesomycoplasma_bovoculi_M165_69	NCBI	743966	14	14	87.50	0.00	14	Yes	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mesomycoplasma	Mesomycoplasma bovoculi
GCF_000525635.1	GCF_000525635.1_Bacteria_Actinomycetota_Actinomycetes_Kutzneria_albida_DSM_43870	NCBI	1449976	14	14	87.50	0.00	13	Yes	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Kutzneria	Kutzneria albida
GCF_000550765.1	GCF_000550765.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Komagataeibacter_xylinus_E25	NCBI	1296990	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	Komagataeibacter xylinus
GCF_000550785.1	GCF_000550785.1_Bacteria_Actinomycetota_Actinomycetes_Corynebacterium_casei_LMG_S-19264	NCBI	1285583	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium casei
GCF_000550805.1	GCF_000550805.1_Bacteria_Actinomycetota_Actinomycetes_Corynebacterium_vitaeruminis_DSM_20294	NCBI	1224164	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium vitaeruminis
GCF_000565175.1	GCF_000565175.1_Bacteria_Mycoplasmatota_Mollicutes_Spiroplasma_culicicola_AES-1	NCBI	1276246	14	14	87.50	0.00	14	Yes	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma culicicola
GCF_000565195.1	GCF_000565195.1_Bacteria_Mycoplasmatota_Mollicutes_Spiroplasma_mirum_SMCA	NCBI	838561	14	14	87.50	0.00	13	Yes	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma mirum
GCF_000565215.1	GCF_000565215.1_Bacteria_Mycoplasmatota_Mollicutes_Spiroplasma_sabaudiense_Ar-1343	NCBI	1276257	13	13	81.25	0.00	13	Yes	Bacteria	Mycoplasmatota	Mollicutes	Entomoplasmatales	Spiroplasmataceae	Spiroplasma	Spiroplasma sabaudiense
GCF_000568815.1	GCF_000568815.1_Bacteria_Campylobacterota_Epsilonproteobacteria_Sulfurospirillum_multivorans_DSM_12446	NCBI	1150621	13	13	81.25	0.00	12	Yes	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum	Sulfurospirillum multivorans
GCF_000576555.1	GCF_000576555.1_Bacteria_Bacteroidota_Cytophagia_Hymenobacter_swuensis_DY53	NCBI	1227739	14	14	87.50	0.00	12	Yes	Bacteria	Bacteroidota	Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	Hymenobacter swuensis
GCF_000577895.1	GCF_000577895.1_Bacteria_Bacillota_Clostridia_Clostridium_bornimense_M2_40	NCBI	1216932	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium bornimense
GCF_000583875.1	GCF_000583875.1_Bacteria_Chlamydiota_Chlamydiia_Chlamydia_avium_10DC88	NCBI	1229831	14	14	87.50	0.00	14	Yes	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Chlamydiaceae	Chlamydia	Chlamydia avium
GCF_000585495.1	GCF_000585495.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_nautili_30-1	NCBI	195522	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus nautili
GCF_000590475.1	GCF_000590475.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Stutzerimonas_stutzeri_28a24	NCBI	316	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Stutzerimonas	Stutzerimonas stutzeri
GCF_000590555.1	GCF_000590555.1_Bacteria_Actinomycetota_Actinomycetes_Corynebacterium_argentoratense_DSM_44202	NCBI	1348662	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium argentoratense
GCF_000590925.1	GCF_000590925.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Roseibacterium_elongatum_DFL-43	NCBI	1294273	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Roseibacterium	Roseibacterium elongatum
GCF_000591055.1	GCF_000591055.1_Archaea_Euryarchaeota_Halobacteria_Natronomonas_moolapensis_8.8.11	NCBI	268739	14	13	87.50	6.25	7	Yes	Archaea	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Natronomonas	Natronomonas moolapensis
GCF_000597865.1	GCF_000597865.1_Bacteria_Bacillota_Clostridia_Peptoclostridium_acidaminophilum_al-2	NCBI	1286171	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptoclostridium	Peptoclostridium acidaminophilum
GCF_000599985.1	GCF_000599985.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Gilliamella_apicola_wkB1	NCBI	1196095	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Orbales	Orbaceae	Gilliamella	Gilliamella apicola
GCF_000600005.1	GCF_000600005.1_Bacteria_Pseudomonadota_Betaproteobacteria_Snodgrassella_alvi_wkB2	NCBI	1196094	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Neisseriales	Neisseriaceae	Snodgrassella	Snodgrassella alvi
GCF_000604125.1	GCF_000604125.1_Bacteria_Spirochaetota_Spirochaetia_Treponema_pallidum_Sea_81-4	NCBI	1095955	14	14	87.50	0.00	14	Yes	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema pallidum
GCF_000612055.1	GCF_000612055.1_Bacteria_Actinomycetota_Actinomycetes_Trueperella_pyogenes_TP6375	NCBI	1661	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Trueperella	Trueperella pyogenes
GCF_000612685.1	GCF_000612685.1_Bacteria_Pseudomonadota_Betaproteobacteria_Castellaniella_defragrans_65Phen	NCBI	1437824	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Castellaniella	Castellaniella defragrans
GCF_000619905.2	GCF_000619905.2_Bacteria_Pseudomonadota_Betaproteobacteria_Nitrosospira_briensis_C-128	NCBI	1266925	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosospira	Nitrosospira briensis
GCF_000626635.1	GCF_000626635.1_Bacteria_Bacteroidota_Bacteroidia_Draconibacterium_orientale_FH5	NCBI	1168034	14	14	87.50	0.00	14	Yes	Bacteria	Bacteroidota	Bacteroidia	Marinilabiliales	Prolixibacteraceae	Draconibacterium	Draconibacterium orientale
GCF_000626675.1	GCF_000626675.1_Bacteria_Actinomycetota_Actinomycetes_Corynebacterium_glyciniphilum_AJ_3170	NCBI	1404245	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium glyciniphilum
GCF_000632985.1	GCF_000632985.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Neorickettsia_helminthoeca_Oregon	NCBI	1286528	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Anaplasmataceae	Neorickettsia	Neorickettsia helminthoeca
GCF_000635915.2	GCF_000635915.2_Bacteria_Pseudomonadota_Alphaproteobacteria_Brevundimonas_naejangsanensis_B1	NCBI	588932	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas naejangsanensis
GCF_000648515.1	GCF_000648515.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Citrobacter_freundii_CFNIH1	NCBI	1333848	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii
GCF_000661895.1	GCF_000661895.1_Bacteria_Actinomycetota_Rubrobacteria_Rubrobacter_radiotolerans_RSPS-4	NCBI	42256	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Rubrobacter radiotolerans
GCF_000695095.2	GCF_000695095.2_Bacteria_Gemmatimonadota_Gemmatimonadetes_Gemmatimonas_phototrophica_AP64	NCBI	1379270	14	14	87.50	0.00	14	Yes	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	Gemmatimonas phototrophica
GCF_000695835.1	GCF_000695835.1_Bacteria_Mycoplasmatota_Mollicutes_Mycoplasmopsis_californica_ST-6	NCBI	2113	14	14	87.50	0.00	12	Yes	Bacteria	Mycoplasmatota	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasmopsis	Mycoplasmopsis californica
GCF_000696485.1	GCF_000696485.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Halomonas_campaniensis_LS21	NCBI	213554	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas campaniensis
GCF_000697965.2	GCF_000697965.2_Bacteria_Pseudomonadota_Alphaproteobacteria_Ensifer_adhaerens_Casida_A	NCBI	106592	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Ensifer	Ensifer adhaerens
GCF_000698785.1	GCF_000698785.1_Archaea_Nitrososphaerota_Nitrososphaeria_Nitrososphaera_viennensis_EN76	NCBI	926571	15	15	93.75	0.00	8	Yes	Archaea	Nitrososphaerota	Nitrososphaeria	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera	Nitrososphaera viennensis
GCF_000699505.1	GCF_000699505.1_Bacteria_Actinomycetota_Actinomycetes_Rhodoluna_lacicola_MWH-Ta8	NCBI	529884	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Microbacteriaceae	Rhodoluna	Rhodoluna lacicola
GCF_000706685.1	GCF_000706685.1_Bacteria_Bacillota_Bacilli_Staphylococcus_xylosus_HKUOPL8	NCBI	1288	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus
GCF_000723165.1	GCF_000723165.1_Bacteria_Pseudomonadota_Betaproteobacteria_Janthinobacterium_agaricidamnosum_DSM_9628	NCBI	1349767	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium agaricidamnosum
GCF_000723425.2	GCF_000723425.2_Bacteria_Actinomycetota_Actinomycetes_Mycobacterium_marinum_E11	NCBI	1131442	14	14	87.50	0.00	12	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium marinum
GCF_000723465.1	GCF_000723465.1_Bacteria_Bacillota_Clostridia_Ruminococcus_bicirculans_80_3	NCBI	1160721	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus bicirculans
GCF_000724485.1	GCF_000724485.1_Bacteria_Bacillota_Bacilli_Bacillus_methanolicus_MGA3	NCBI	796606	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus methanolicus
GCF_000724605.1	GCF_000724605.1_Bacteria_Actinomycetota_Actinomycetes_Actinotignum_schaalii_CCUG_27420	NCBI	59505	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinotignum	Actinotignum schaalii
GCF_000724625.1	GCF_000724625.1_Bacteria_Armatimonadota_Fimbriimonadia_Fimbriimonas_ginsengisoli_GSoil_348	NCBI	661478	14	14	87.50	0.00	12	Yes	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	Fimbriimonas	Fimbriimonas ginsengisoli
GCF_000724775.3	GCF_000724775.3_Bacteria_Bacillota_Bacilli_Lysinibacillus_fusiformis_RB-21	NCBI	28031	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	Lysinibacillus fusiformis
GCF_000725365.1	GCF_000725365.1_Bacteria_Bacillota_Bacilli_Terribacillus_goriensis_MP602	NCBI	386490	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Terribacillus	Terribacillus goriensis
GCF_000725405.1	GCF_000725405.1_Bacteria_Actinomycetota_Actinomycetes_Dermacoccus_nishinomiyaensis_M25	NCBI	1274	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Micrococcales	Dermacoccaceae	Dermacoccus	Dermacoccus nishinomiyaensis
GCF_000725425.1	GCF_000725425.1_Archaea_Euryarchaeota_Thermococci_Palaeococcus_pacificus_DY20341	NCBI	1343739	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Palaeococcus	Palaeococcus pacificus
GCF_000730165.1	GCF_000730165.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Nitrospirillum_amazonense_CBAmC	NCBI	1441467	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Nitrospirillum	Nitrospirillum amazonense
GCF_000730385.1	GCF_000730385.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Alteromonas_australica_H_17	NCBI	589873	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas australica
GCF_000731315.1	GCF_000731315.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Neorhizobium_galegae_HAMBI_540	NCBI	1028800	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Neorhizobium	Neorhizobium galegae
GCF_000732925.1	GCF_000732925.1_Bacteria_Actinomycetota_Actinomycetes_Amycolatopsis_japonica_DSM_44213	NCBI	208439	14	14	87.50	0.00	13	Yes	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis japonica
GCF_000732945.1	GCF_000732945.1_Bacteria_Actinomycetota_Actinomycetes_Corynebacterium_atypicum_R2070	NCBI	191610	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium atypicum
GCF_000734015.1	GCF_000734015.1_Bacteria_Thermodesulfobacteriota_Thermodesulfobacteria_Thermodesulfobacterium_commune_DSM_2178	NCBI	289377	14	14	87.50	0.00	14	Yes	Bacteria	Thermodesulfobacteriota	Thermodesulfobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium	Thermodesulfobacterium commune
GCF_000736415.1	GCF_000736415.1_Bacteria_Campylobacterota_Epsilonproteobacteria_Campylobacter_iguaniorum_1485E	NCBI	1244531	14	14	87.50	0.00	13	Yes	Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter iguaniorum
GCF_000737325.1	GCF_000737325.1_Bacteria_Myxococcota_NA_Sandaracinus_amylolyticus_DSM_53668	NCBI	927083	14	14	87.50	0.00	13	Yes	Bacteria	Myxococcota	NA	Polyangiales	Sandaracinaceae	Sandaracinus	Sandaracinus amylolyticus
GCF_000737865.1	GCF_000737865.1_Bacteria_Actinomycetota_Actinomycetes_Bifidobacterium_coryneforme_LMG18911	NCBI	1687	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium coryneforme
GCF_000739065.1	GCF_000739065.1_Archaea_Euryarchaeota_Methanococci_Methanocaldococcus_bathoardescens_JH146	NCBI	1301915	15	15	93.75	0.00	9	Yes	Archaea	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus	Methanocaldococcus bathoardescens
GCF_000739085.1	GCF_000739085.1_Bacteria_Actinomycetota_Actinomycetes_Amycolatopsis_methanolica_239	NCBI	1068978	14	13	87.50	12.50	13	Yes	Bacteria	Actinomycetota	Actinomycetes	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	Amycolatopsis methanolica
GCF_000739375.1	GCF_000739375.1_Bacteria_Pseudomonadota_Betaproteobacteria_Comamonas_testosteroni_TK102	NCBI	1392005	14	14	87.50	0.00	13	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Comamonas	Comamonas testosteroni
GCF_000739435.1	GCF_000739435.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Actinobacillus_suis_ATCC_33415	NCBI	743972	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	Actinobacillus suis
GCF_000739455.1	GCF_000739455.1_Bacteria_Actinomycetota_Actinomycetes_Corynebacterium_imitans_DSM_44264	NCBI	156978	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium imitans
GCF_000740895.1	GCF_000740895.1_Eukaryota_Apicomplexa_Aconoidasida_Theileria_orientalis_Shintoku	NCBI	869250	16	5	100.00	87.50	4	No	Eukaryota	Apicomplexa	Aconoidasida	Piroplasmida	Theileriidae	Theileria	Theileria orientalis
GCF_000743945.1	GCF_000743945.1_Bacteria_Pseudomonadota_Betaproteobacteria_Basilea_psittacipulmonis_DSM_24701	NCBI	1072685	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Basilea	Basilea psittacipulmonis
GCF_000746645.1	GCF_000746645.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Acinetobacter_baumannii_AB30	NCBI	470	13	13	81.25	0.00	13	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii
GCF_000747315.1	GCF_000747315.1_Bacteria_Actinomycetota_Actinomycetes_Corynebacterium_ureicelerivorans_IMMIB_RIV-2301	NCBI	401472	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium ureicelerivorans
GCF_000747585.1	GCF_000747585.1_Bacteria_Bacillota_Bacilli_Melissococcus_plutonius_S1	NCBI	1385937	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Enterococcaceae	Melissococcus	Melissococcus plutonius
GCF_000750535.1	GCF_000750535.1_Bacteria_Bacillota_Bacilli_Weissella_ceti_WS105	NCBI	759620	13	13	81.25	0.00	13	Yes	Bacteria	Bacillota	Bacilli	Lactobacillales	Lactobacillaceae	Weissella	Weissella ceti
GCF_000754275.1	GCF_000754275.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Pasteurella_multocida_ATCC_43137	NCBI	747	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Pasteurella	Pasteurella multocida
GCF_000755145.1	GCF_000755145.1_Bacteria_Spirochaetota_Spirochaetia_Treponema_putidum_OMZ_758_ATCC_700334	NCBI	221027	14	14	87.50	0.00	14	Yes	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	Treponema putidum
GCF_000756615.1	GCF_000756615.1_Bacteria_Bacillota_Bacilli_Paenibacillus_durus_DSM_1735	NCBI	44251	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus durus
GCF_000757785.1	GCF_000757785.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Pluralibacter_gergoviae_FB2	NCBI	61647	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pluralibacter	Pluralibacter gergoviae
GCF_000757825.1	GCF_000757825.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Cedecea_neteri_SSMD04	NCBI	158822	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Cedecea	Cedecea neteri
GCF_000758665.1	GCF_000758665.1_Bacteria_Bacillota_Bacilli_Paenibacillus_borealis_DSM_13188	NCBI	160799	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus borealis
GCF_000758685.1	GCF_000758685.1_Bacteria_Bacillota_Bacilli_Paenibacillus_stellifer_DSM_14472	NCBI	169760	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus stellifer
GCF_000758725.1	GCF_000758725.1_Bacteria_Bacillota_Bacilli_Paenibacillus_odorifer_DSM_15391	NCBI	189426	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus odorifer
GCF_000759475.1	GCF_000759475.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Pantoea_rwandensis_ND04	NCBI	1076550	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Erwiniaceae	Pantoea	Pantoea rwandensis
GCF_000761155.1	GCF_000761155.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Pseudomonas_rhizosphaerae_DSM_16299	NCBI	216142	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas rhizosphaerae
GCF_000761215.1	GCF_000761215.1_Bacteria_Actinomycetota_Actinomycetes_Streptomyces_glaucescens_GLA.O	NCBI	1907	14	14	87.50	0.00	14	Yes	Bacteria	Actinomycetota	Actinomycetes	Kitasatosporales	Streptomycetaceae	Streptomyces	Streptomyces glaucescens
GCF_000762265.1	GCF_000762265.1_Archaea_Euryarchaeota_Methanobacteria_Methanobacterium_formicicum_BRM9	NCBI	2162	14	14	87.50	0.00	9	Yes	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobacterium	Methanobacterium formicicum
GCF_000763535.1	GCF_000763535.1_Bacteria_Pseudomonadota_Gammaproteobacteria_Vibrio_coralliilyticus_OCN014	NCBI	190893	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio coralliilyticus
GCF_000763575.1	GCF_000763575.1_Bacteria_Bacillota_Clostridia_Thermoanaerobacter_kivui_LKT-1	NCBI	2325	14	14	87.50	0.00	14	Yes	Bacteria	Bacillota	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	Thermoanaerobacter	Thermoanaerobacter kivui
GCF_000764535.1	GCF_000764535.1_Bacteria_Pseudomonadota_Alphaproteobacteria_Sphingomonas_taxi_ATCC_55669	NCBI	1549858	14	14	87.50	0.00	14	Yes	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas taxi
